Año,Lugar,Zona,Numero,turistasINE,yhat_full,median_inc,Población,distance (km),distance,CT_(€),OC_(€),TC
2022,Asturias,España,2496,33907,3624.963252042138,46.03013698630137,1011792.0,343.06178331910473,343.06178331910473,44.59803183148362,15.34337899543379,59.941410826917405
2022,Asturias,España,2496,31696,3507.114162974952,46.03013698630137,1011792.0,343.06178331910473,343.06178331910473,44.59803183148362,15.34337899543379,59.941410826917405
2022,Asturias,España,2496,30382,3438.8994583755407,46.03013698630137,1011792.0,343.06178331910473,343.06178331910473,44.59803183148362,15.34337899543379,59.941410826917405
2021,Asturias,España,3480,33907,3624.963252042138,46.03013698630137,1011792.0,343.06178331910473,343.06178331910473,44.59803183148362,15.34337899543379,59.941410826917405
2021,Asturias,España,3480,31696,3507.114162974952,46.03013698630137,1011792.0,343.06178331910473,343.06178331910473,44.59803183148362,15.34337899543379,59.941410826917405
2021,Asturias,España,3480,30382,3438.8994583755407,46.03013698630137,1011792.0,343.06178331910473,343.06178331910473,44.59803183148362,15.34337899543379,59.941410826917405
2023,Extremadura,España,1863,3204,2290.7685754348963,33.13972602739726,1059501.0,543.920464386368,543.920464386368,70.70966037022785,11.046575342465752,81.75623571269361
2023,Extremadura,España,1863,4077,2320.858648637321,33.13972602739726,1059501.0,543.920464386368,543.920464386368,70.70966037022785,11.046575342465752,81.75623571269361
2023,Extremadura,España,1863,4011,2318.570051372443,33.13972602739726,1059501.0,543.920464386368,543.920464386368,70.70966037022785,11.046575342465752,81.75623571269361
2022,Extremadura,España,2688,3204,2290.7685754348963,33.13972602739726,1059501.0,543.920464386368,543.920464386368,70.70966037022785,11.046575342465752,81.75623571269361
2022,Extremadura,España,2688,4077,2320.858648637321,33.13972602739726,1059501.0,543.920464386368,543.920464386368,70.70966037022785,11.046575342465752,81.75623571269361
2022,Extremadura,España,2688,4011,2318.570051372443,33.13972602739726,1059501.0,543.920464386368,543.920464386368,70.70966037022785,11.046575342465752,81.75623571269361
2021,Extremadura,España,2880,3204,2290.7685754348963,33.13972602739726,1059501.0,543.920464386368,543.920464386368,70.70966037022785,11.046575342465752,81.75623571269361
2021,Extremadura,España,2880,4077,2320.858648637321,33.13972602739726,1059501.0,543.920464386368,543.920464386368,70.70966037022785,11.046575342465752,81.75623571269361
2021,Extremadura,España,2880,4011,2318.570051372443,33.13972602739726,1059501.0,543.920464386368,543.920464386368,70.70966037022785,11.046575342465752,81.75623571269361
2023,Aragón,España,1097,2623,2270.959519998099,49.64657534246575,1326261.0,911.3157625244618,911.3157625244618,118.47104912818004,16.548858447488584,135.01990757566864
2023,Aragón,España,1097,2705,2273.744874054259,49.64657534246575,1326261.0,911.3157625244618,911.3157625244618,118.47104912818004,16.548858447488584,135.01990757566864
2023,Aragón,España,1097,2445,2264.925000361327,49.64657534246575,1326261.0,911.3157625244618,911.3157625244618,118.47104912818004,16.548858447488584,135.01990757566864
2022,Aragón,España,864,2623,2270.959519998099,49.64657534246575,1326261.0,911.3157625244618,911.3157625244618,118.47104912818004,16.548858447488584,135.01990757566864
2022,Aragón,España,864,2705,2273.744874054259,49.64657534246575,1326261.0,911.3157625244618,911.3157625244618,118.47104912818004,16.548858447488584,135.01990757566864
2022,Aragón,España,864,2445,2264.925000361327,49.64657534246575,1326261.0,911.3157625244618,911.3157625244618,118.47104912818004,16.548858447488584,135.01990757566864
2021,Aragón,España,2040,2623,2270.959519998099,49.64657534246575,1326261.0,911.3157625244618,911.3157625244618,118.47104912818004,16.548858447488584,135.01990757566864
